delivery_id,order_id,delivery_status,delivery_time,rider_id
D665,O742,Delivered,22:22:00,RD29
D666,O743,Delivered,16:17:00,RD76
D667,O744,Delivered,20:21:00,RD7
D668,O745,Delivered,13:22:00,RD33
D669,O746,Delivered,16:09:00,RD86
D670,O747,Delivered,20:23:00,RD197
D671,O748,Delivered,18:44:00,RD134
D672,O750,Delivered,12:51:00,RD223
D673,O751,Delivered,14:48:00,RD232
D674,O753,Delivered,16:43:00,RD223
D675,O754,Delivered,20:43:00,RD153
D676,O755,Delivered,20:45:00,RD43
D677,O756,Delivered,14:11:00,RD142
D678,O757,Delivered,21:04:00,RD224
D679,O758,Delivered,21:32:00,RD189
D680,O759,Delivered,11:58:00,RD172
D681,O760,Delivered,11:10:00,RD78
D682,O761,Delivered,20:38:00,RD189
D683,O762,Delivered,12:27:00,RD10
D684,O763,Delivered,21:09:00,RD248
D685,O764,Delivered,12:14:00,RD176
D686,O765,Delivered,18:30:00,RD100
D687,O766,Delivered,16:47:00,RD133
D688,O767,Delivered,15:48:00,RD153
D689,O768,Delivered,19:25:00,RD25
D690,O769,Delivered,14:26:00,RD27
D691,O770,Delivered,17:46:00,RD215
D692,O771,Delivered,14:42:00,RD60
D693,O772,Delivered,18:52:00,RD222
D694,O773,Delivered,14:02:00,RD63
D695,O774,Delivered,19:03:00,RD24
D696,O775,Delivered,21:11:00,RD106
D697,O776,Delivered,14:01:00,RD209
D698,O777,Delivered,12:23:00,RD8
D699,O778,Delivered,11:33:00,RD173
D700,O779,Delivered,20:18:00,RD37
D701,O780,Delivered,20:57:00,RD143
D702,O781,Delivered,12:08:00,RD172
D703,O782,Delivered,22:20:00,RD35
D704,O783,Delivered,18:55:00,RD34
D705,O784,Delivered,12:01:00,RD130
D706,O785,Delivered,10:58:00,RD30
D707,O787,Delivered,21:42:00,RD249
D708,O788,Delivered,12:57:00,RD189
D709,O789,Delivered,19:15:00,RD211
D710,O791,Delivered,12:36:00,RD151
D711,O792,Delivered,13:55:00,RD101
D712,O793,Delivered,19:18:00,RD209
D713,O794,Delivered,14:34:00,RD178
D714,O795,Delivered,15:51:00,RD168
D715,O796,Delivered,15:12:00,RD122
D716,O798,Delivered,20:08:00,RD114
D717,O799,Delivered,14:28:00,RD127
D718,O801,Delivered,18:05:00,RD154
D719,O802,Delivered,11:44:00,RD110
D720,O803,Delivered,13:36:00,RD143
D721,O804,Delivered,20:26:00,RD35
D722,O805,Delivered,20:14:00,RD221
D723,O806,Delivered,11:03:00,RD214
D724,O809,Delivered,16:14:00,RD235
D725,O810,Delivered,20:23:00,RD230
D726,O812,Delivered,13:30:00,RD15
D727,O813,Delivered,17:52:00,RD77
D728,O815,Delivered,18:20:00,RD233
D729,O816,Delivered,22:10:00,RD145
D730,O817,Delivered,19:51:00,RD189
D731,O818,Delivered,21:26:00,RD247
D732,O819,Delivered,14:12:00,RD221
D733,O820,Delivered,18:23:00,RD173
D734,O821,Delivered,17:39:00,RD30
D735,O822,Delivered,13:49:00,RD246
D736,O823,Delivered,12:04:00,RD5
D737,O824,Delivered,18:26:00,RD204
D738,O825,Delivered,21:29:00,RD19
D739,O827,Delivered,19:32:00,RD244
D740,O828,Delivered,18:50:00,RD172
D741,O829,Delivered,22:27:00,RD174
D742,O830,Delivered,18:17:00,RD137
D743,O831,Delivered,19:29:00,RD16
D744,O832,Delivered,19:05:00,RD242
D745,O833,Delivered,18:02:00,RD60
D746,O834,Delivered,12:36:00,RD179
D747,O835,Delivered,19:12:00,RD163
D748,O836,Delivered,18:42:00,RD80
D749,O838,Delivered,19:32:00,RD17
D750,O839,Delivered,18:58:00,RD223
D751,O840,Delivered,14:28:00,RD219
D752,O841,Delivered,22:25:00,RD104
D753,O842,Delivered,18:34:00,RD99
D754,O843,Delivered,18:58:00,RD69
D755,O845,Delivered,20:33:00,RD167
D756,O846,Delivered,17:13:00,RD203
D757,O847,Delivered,17:05:00,RD192
D758,O849,Delivered,17:39:00,RD250
D759,O850,Delivered,15:07:00,RD157
D760,O851,Delivered,13:38:00,RD119
D761,O852,Delivered,21:36:00,RD115
D762,O853,Delivered,16:25:00,RD189
D763,O854,Delivered,10:41:00,RD111
D764,O855,Delivered,13:10:00,RD40
D765,O856,Delivered,13:46:00,RD176
D766,O857,Delivered,17:16:00,RD30
D767,O858,Delivered,11:12:00,RD231
D768,O859,Delivered,14:33:00,RD180
D769,O860,Delivered,20:10:00,RD137
D770,O861,Delivered,20:39:00,RD250
D771,O862,Delivered,12:51:00,RD198
D772,O863,Delivered,17:09:00,RD37
D773,O864,Delivered,21:50:00,RD175
D774,O865,Delivered,19:20:00,RD11
D775,O866,Delivered,14:58:00,RD102
D776,O867,Delivered,19:28:00,RD23
D777,O868,Delivered,18:26:00,RD244
D778,O869,Delivered,18:56:00,RD204
D779,O871,Delivered,18:08:00,RD39
D780,O872,Delivered,14:52:00,RD98
D781,O873,Delivered,14:39:00,RD143
D782,O874,Delivered,11:14:00,RD232
D783,O875,Delivered,21:21:00,RD39
D784,O876,Delivered,18:04:00,RD30
D785,O877,Delivered,22:22:00,RD246
D786,O878,Delivered,21:37:00,RD56
D787,O879,Delivered,14:36:00,RD194
D788,O880,Delivered,12:06:00,RD244
D789,O881,Delivered,18:36:00,RD32
D790,O882,Delivered,20:43:00,RD191
D791,O883,Delivered,19:00:00,RD128
D792,O884,Delivered,19:15:00,RD48
D793,O885,Delivered,15:53:00,RD149
D794,O886,Delivered,17:56:00,RD220
D795,O887,Delivered,19:50:00,RD32
D796,O888,Delivered,13:24:00,RD13
D797,O889,Delivered,19:45:00,RD154
D798,O890,Delivered,17:22:00,RD68
D799,O891,Delivered,12:58:00,RD152
D800,O892,Delivered,12:08:00,RD164
D801,O893,Delivered,16:55:00,RD75
D802,O894,Delivered,10:37:00,RD108
D803,O895,Delivered,21:22:00,RD72
D804,O896,Delivered,14:50:00,RD160
D805,O897,Delivered,21:41:00,RD241
D806,O898,Delivered,20:28:00,RD150
D807,O899,Delivered,16:06:00,RD138
D808,O900,Delivered,11:58:00,RD17
D809,O901,Delivered,21:06:00,RD84
D810,O902,Delivered,21:18:00,RD205
D811,O903,Delivered,11:54:00,RD105
D812,O904,Delivered,13:13:00,RD232
D813,O905,Delivered,17:41:00,RD236
D814,O906,Delivered,16:09:00,RD102
D815,O907,Delivered,16:58:00,RD163
D816,O908,Delivered,19:14:00,RD249
D817,O909,Delivered,13:24:00,RD124
D818,O910,Delivered,22:12:00,RD169
D819,O911,Delivered,11:40:00,RD49
D820,O912,Delivered,17:11:00,RD10
D821,O913,Delivered,12:06:00,RD51
D822,O914,Delivered,15:16:00,RD216
D823,O915,Delivered,10:35:00,RD188
D824,O916,Delivered,19:32:00,RD80
D825,O917,Delivered,22:01:00,RD22
D826,O919,Delivered,19:07:00,RD151
D827,O920,Delivered,11:52:00,RD29
D828,O921,Delivered,14:25:00,RD226
D829,O922,Delivered,18:20:00,RD67
D830,O923,Delivered,18:07:00,RD1
D831,O924,Delivered,20:03:00,RD21
D832,O925,Delivered,19:13:00,RD184
D833,O926,Delivered,21:08:00,RD138
D834,O927,Delivered,21:04:00,RD222
D835,O928,Delivered,21:05:00,RD123
D836,O929,Delivered,14:51:00,RD135
D837,O930,Delivered,12:13:00,RD128
D838,O931,Delivered,20:12:00,RD99
D839,O932,Delivered,18:25:00,RD88
D840,O934,Delivered,17:50:00,RD177
D841,O935,Delivered,17:52:00,RD121
D842,O936,Delivered,12:30:00,RD185
D843,O937,Delivered,17:51:00,RD3
D844,O939,Delivered,10:55:00,RD184
D845,O940,Delivered,14:05:00,RD38
D846,O941,Delivered,13:21:00,RD100
D847,O942,Delivered,15:16:00,RD137
D848,O943,Delivered,20:33:00,RD170
D849,O944,Delivered,10:57:00,RD51
D850,O945,Delivered,13:33:00,RD196
D851,O946,Delivered,19:52:00,RD250
D852,O947,Delivered,17:53:00,RD106
D853,O949,Delivered,13:14:00,RD54
D854,O950,Delivered,16:19:00,RD170
D855,O951,Delivered,16:51:00,RD17
D856,O952,Delivered,18:05:00,RD51
D857,O953,Delivered,19:44:00,RD37
D858,O955,Delivered,12:58:00,RD139
D859,O956,Delivered,11:12:00,RD132
D860,O957,Delivered,11:15:00,RD84
D861,O958,Delivered,21:49:00,RD152
D862,O959,Delivered,18:21:00,RD65
D863,O960,Delivered,17:16:00,RD23
D864,O961,Delivered,11:35:00,RD26
D865,O962,Delivered,17:34:00,RD238
D866,O963,Delivered,17:22:00,RD211
D867,O964,Delivered,14:40:00,RD125
D868,O965,Delivered,11:32:00,RD61
D869,O966,Delivered,12:01:00,RD246
D870,O967,Delivered,17:22:00,RD228
D871,O968,Delivered,20:02:00,RD140
D872,O969,Delivered,14:43:00,RD149
D873,O970,Delivered,14:22:00,RD225
D874,O971,Delivered,14:25:00,RD134
D875,O973,Delivered,20:50:00,RD114
D876,O974,Delivered,19:08:00,RD200
D877,O975,Delivered,16:37:00,RD183
D878,O976,Delivered,17:10:00,RD59
D879,O977,Delivered,20:09:00,RD88
D880,O978,Delivered,14:49:00,RD12
D881,O979,Delivered,10:49:00,RD176
D882,O980,Delivered,14:29:00,RD222
D883,O981,Delivered,11:27:00,RD213
D884,O982,Delivered,19:41:00,RD152
D885,O983,Delivered,13:06:00,RD11
D886,O984,Delivered,14:42:00,RD225
D887,O985,Delivered,21:27:00,RD227
D888,O986,Delivered,22:32:00,RD93
D889,O987,Delivered,11:29:00,RD78
D890,O988,Delivered,15:51:00,RD1
D891,O989,Delivered,14:26:00,RD113
D892,O990,Delivered,16:50:00,RD101
D893,O991,Delivered,19:55:00,RD53
D894,O992,Delivered,11:27:00,RD184
D895,O993,Delivered,11:37:00,RD137
D896,O994,Delivered,15:50:00,RD21
D897,O995,Delivered,16:40:00,RD197
D898,O996,Delivered,21:51:00,RD163
D899,O998,Delivered,21:56:00,RD220
D900,O1000,Delivered,17:01:00,RD39
D901,O1001,Delivered,20:30:00,RD79
D902,O1002,Delivered,18:27:00,RD106
D903,O1003,Delivered,13:53:00,RD183
D904,O1004,Delivered,12:34:00,RD135
D905,O1005,Delivered,14:49:00,RD24
D906,O1006,Delivered,17:40:00,RD17
D907,O1007,Delivered,14:12:00,RD160
D908,O1008,Delivered,20:20:00,RD31
D909,O1009,Delivered,17:00:00,RD61
D910,O1010,Delivered,14:51:00,RD162
D911,O1011,Delivered,10:50:00,RD161
D912,O1014,Delivered,12:46:00,RD202
D913,O1015,Delivered,12:38:00,RD40
D914,O1017,Delivered,17:36:00,RD182
D915,O1018,Delivered,16:26:00,RD184
D916,O1020,Delivered,14:47:00,RD165
D917,O1021,Delivered,12:29:00,RD78
D918,O1022,Delivered,21:17:00,RD109
D919,O1026,Delivered,19:25:00,RD42
D920,O1027,Delivered,20:47:00,RD238
D921,O1028,Delivered,21:30:00,RD187
D922,O1029,Delivered,16:40:00,RD39
D923,O1030,Delivered,21:29:00,RD114
D924,O1031,Delivered,12:37:00,RD17
D925,O1032,Delivered,19:46:00,RD9
D926,O1033,Delivered,22:12:00,RD82
D927,O1034,Delivered,18:07:00,RD131
D928,O1035,Delivered,12:36:00,RD26
D929,O1036,Delivered,11:37:00,RD61
D930,O1037,Delivered,14:21:00,RD114
D931,O1038,Delivered,18:18:00,RD122
D932,O1039,Delivered,14:09:00,RD67
D933,O1040,Delivered,17:21:00,RD101
D934,O1041,Delivered,20:10:00,RD156
D935,O1042,Delivered,11:23:00,RD90
D936,O1043,Delivered,11:21:00,RD218
D937,O1044,Delivered,21:52:00,RD121
D938,O1045,Delivered,10:37:00,RD42
D939,O1046,Delivered,15:04:00,RD219
D940,O1047,Delivered,11:28:00,RD157
D941,O1048,Delivered,17:42:00,RD65
D942,O1049,Delivered,22:17:00,RD70
D943,O1050,Delivered,10:57:00,RD108
D944,O1051,Delivered,17:53:00,RD200
D945,O1052,Delivered,22:18:00,RD217
D946,O1054,Delivered,22:03:00,RD236
D947,O1056,Delivered,12:56:00,RD81
D948,O1057,Delivered,15:00:00,RD13
D949,O1058,Delivered,12:49:00,RD74
D950,O1059,Delivered,18:27:00,RD91
D951,O1060,Delivered,18:03:00,RD135
D952,O1061,Delivered,16:49:00,RD29
D953,O1063,Delivered,11:30:00,RD154
D954,O1064,Delivered,21:15:00,RD200
D955,O1065,Delivered,10:38:00,RD119
D956,O1066,Delivered,20:32:00,RD126
D957,O1067,Delivered,18:17:00,RD157
D958,O1068,Delivered,14:40:00,RD75
D959,O1069,Delivered,18:34:00,RD73
D960,O1070,Delivered,14:46:00,RD218
D961,O1071,Delivered,14:18:00,RD233
D962,O1072,Delivered,20:53:00,RD233
D963,O1073,Delivered,21:40:00,RD161
D964,O1074,Delivered,20:15:00,RD106
D965,O1076,Delivered,14:14:00,RD98
D966,O1077,Delivered,18:25:00,RD107
D967,O1078,Delivered,16:49:00,RD143
D968,O1079,Delivered,20:40:00,RD75
D969,O1081,Delivered,16:23:00,RD36
D970,O1082,Delivered,17:33:00,RD135
D971,O1083,Delivered,13:41:00,RD145
D972,O1084,Delivered,11:16:00,RD21
D973,O1086,Delivered,11:16:00,RD197
D974,O1087,Delivered,16:16:00,RD153
D975,O1088,Delivered,16:26:00,RD140
D976,O1090,Delivered,20:22:00,RD227
D977,O1092,Delivered,11:54:00,RD122
D978,O1093,Delivered,14:38:00,RD16
D979,O1094,Delivered,11:34:00,RD204
D980,O1095,Delivered,18:37:00,RD14
D981,O1096,Delivered,18:10:00,RD102
D982,O1097,Delivered,12:30:00,RD23
D983,O1098,Delivered,11:14:00,RD84
D984,O1099,Delivered,15:43:00,RD87
D985,O1100,Delivered,15:52:00,RD142
D986,O1101,Delivered,21:56:00,RD96
D987,O1103,Delivered,16:21:00,RD221
D988,O1106,Delivered,13:21:00,RD182
D989,O1107,Delivered,15:26:00,RD234
D990,O1108,Delivered,10:57:00,RD110
D991,O1109,Delivered,17:12:00,RD196
D992,O1110,Delivered,21:13:00,RD113
D993,O1111,Delivered,14:28:00,RD203
D994,O1112,Delivered,12:22:00,RD242
D995,O1113,Delivered,21:25:00,RD103
D996,O1114,Delivered,13:33:00,RD218
D997,O1115,Delivered,20:55:00,RD182
D998,O1116,Delivered,17:42:00,RD200
D999,O1117,Delivered,15:29:00,RD96
D1000,O1118,Delivered,11:54:00,RD211
D1001,O1119,Delivered,15:07:00,RD158
D1002,O1120,Delivered,19:35:00,RD204
D1003,O1121,Delivered,15:49:00,RD188
D1004,O1123,Delivered,22:26:00,RD79
D1005,O1124,Delivered,18:04:00,RD96
D1006,O1125,Delivered,16:24:00,RD204
D1007,O1126,Delivered,16:47:00,RD82
D1008,O1127,Delivered,14:23:00,RD79
D1009,O1128,Delivered,13:22:00,RD89
D1010,O1129,Delivered,20:23:00,RD40
D1011,O1130,Delivered,15:54:00,RD80
D1012,O1131,Delivered,17:30:00,RD7
D1013,O1132,Delivered,18:57:00,RD75
D1014,O1133,Delivered,18:30:00,RD5
D1015,O1134,Delivered,15:38:00,RD80
D1016,O1135,Delivered,20:11:00,RD65
D1017,O1136,Delivered,17:13:00,RD162
D1018,O1137,Delivered,14:06:00,RD51
D1019,O1138,Delivered,20:40:00,RD36
D1020,O1139,Delivered,13:36:00,RD210
D1021,O1140,Delivered,12:55:00,RD123
D1022,O1141,Delivered,22:17:00,RD2
D1023,O1142,Delivered,17:02:00,RD172
D1024,O1143,Delivered,17:17:00,RD132
D1025,O1144,Delivered,14:18:00,RD6
D1026,O1145,Delivered,20:04:00,RD147
D1027,O1146,Delivered,15:39:00,RD130
D1028,O1147,Delivered,22:24:00,RD249
D1029,O1148,Delivered,11:58:00,RD128
D1030,O1149,Delivered,22:28:00,RD204
D1031,O1150,Delivered,20:07:00,RD70
D1032,O1151,Delivered,17:51:00,RD20
D1033,O1152,Delivered,16:45:00,RD95
D1034,O1153,Delivered,20:17:00,RD187
D1035,O1154,Delivered,20:57:00,RD5
D1036,O1155,Delivered,15:34:00,RD135
D1037,O1156,Delivered,18:44:00,RD123
D1038,O1157,Delivered,15:43:00,RD34
D1039,O1158,Delivered,13:31:00,RD95
D1040,O1159,Delivered,16:13:00,RD190
D1041,O1160,Delivered,13:38:00,RD67
D1042,O1161,Delivered,13:01:00,RD21
D1043,O1162,Delivered,14:17:00,RD133
D1044,O1163,Delivered,20:23:00,RD123
D1045,O1164,Delivered,11:45:00,RD215
D1046,O1165,Delivered,18:29:00,RD21
D1047,O1166,Delivered,16:59:00,RD224
D1048,O1167,Delivered,10:42:00,RD5
D1049,O1168,Delivered,19:24:00,RD71
D1050,O1169,Delivered,17:08:00,RD188
D1051,O1170,Delivered,11:48:00,RD228
D1052,O1171,Delivered,21:36:00,RD6
D1053,O1173,Delivered,11:24:00,RD134
D1054,O1174,Delivered,12:03:00,RD18
D1055,O1175,Delivered,14:33:00,RD41
D1056,O1176,Delivered,20:16:00,RD187
D1057,O1177,Delivered,11:32:00,RD72
D1058,O1178,Delivered,21:01:00,RD108
D1059,O1179,Delivered,15:15:00,RD121
D1060,O1180,Delivered,15:15:00,RD107
D1061,O1182,Delivered,11:03:00,RD98
D1062,O1183,Delivered,14:55:00,RD227
D1063,O1185,Delivered,13:08:00,RD152
D1064,O1187,Delivered,20:24:00,RD175
D1065,O1188,Delivered,17:42:00,RD43
D1066,O1189,Delivered,13:13:00,RD125
D1067,O1190,Delivered,22:38:00,RD232
D1068,O1191,Delivered,22:17:00,RD136
D1069,O1192,Delivered,22:12:00,RD188
D1070,O1193,Delivered,15:42:00,RD166
D1071,O1194,Delivered,20:32:00,RD5
D1072,O1195,Delivered,18:29:00,RD7
D1073,O1196,Delivered,10:53:00,RD101
D1074,O1199,Delivered,22:26:00,RD214
D1075,O1200,Delivered,19:10:00,RD215
D1076,O1201,Delivered,17:28:00,RD60
D1077,O1202,Delivered,21:31:00,RD69
D1078,O1203,Delivered,21:21:00,RD90
D1079,O1204,Delivered,19:44:00,RD203
D1080,O1205,Delivered,20:32:00,RD130
D1081,O1206,Delivered,20:34:00,RD204
D1082,O1207,Delivered,15:16:00,RD92
D1083,O1208,Delivered,19:30:00,RD185
D1084,O1209,Delivered,19:57:00,RD119
D1085,O1211,Delivered,20:20:00,RD82
D1086,O1212,Delivered,19:44:00,RD91
D1087,O1213,Delivered,16:45:00,RD224
D1088,O1214,Delivered,19:51:00,RD16
D1089,O1215,Delivered,12:47:00,RD174
D1090,O1216,Delivered,12:11:00,RD183
D1091,O1217,Delivered,18:04:00,RD150
D1092,O1218,Delivered,19:07:00,RD185
D1093,O1219,Delivered,11:03:00,RD247
D1094,O1220,Delivered,12:09:00,RD189
D1095,O1222,Delivered,19:14:00,RD132
D1096,O1223,Delivered,14:36:00,RD238
D1097,O1225,Delivered,11:20:00,RD39
D1098,O1226,Delivered,16:17:00,RD6
D1099,O1227,Delivered,18:59:00,RD6
D1100,O1228,Delivered,11:46:00,RD157
D1101,O1230,Delivered,14:11:00,RD48
D1102,O1231,Delivered,21:53:00,RD80
D1103,O1232,Delivered,20:16:00,RD132
D1104,O1233,Delivered,20:07:00,RD243
D1105,O1234,Delivered,21:56:00,RD107
D1106,O1235,Delivered,11:25:00,RD190
D1107,O1236,Delivered,17:53:00,RD210
D1108,O1237,Delivered,15:10:00,RD91
D1109,O1238,Delivered,13:13:00,RD215
D1110,O1240,Delivered,14:44:00,RD160
D1111,O1241,Delivered,17:19:00,RD143
D1112,O1242,Delivered,10:59:00,RD174
D1113,O1243,Delivered,18:27:00,RD232
D1114,O1244,Delivered,22:18:00,RD221
D1115,O1245,Delivered,19:37:00,RD125
D1116,O1246,Delivered,13:28:00,RD10
D1117,O1247,Delivered,11:27:00,RD105
D1118,O1248,Delivered,18:16:00,RD183
D1119,O1250,Delivered,16:26:00,RD119
D1120,O1251,Delivered,20:35:00,RD190
D1121,O1252,Delivered,14:49:00,RD204
D1122,O1253,Delivered,14:39:00,RD48
D1123,O1254,Delivered,11:04:00,RD90
D1124,O1255,Delivered,18:26:00,RD139
D1125,O1256,Delivered,19:07:00,RD207
D1126,O1257,Delivered,12:42:00,RD142
D1127,O1258,Delivered,22:10:00,RD95
D1128,O1259,Delivered,13:57:00,RD217
D1129,O1260,Delivered,14:53:00,RD240
D1130,O1261,Delivered,19:14:00,RD79
D1131,O1262,Delivered,19:31:00,RD147
D1132,O1263,Delivered,21:18:00,RD121
D1133,O1264,Delivered,17:27:00,RD37
D1134,O1265,Delivered,14:55:00,RD131
D1135,O1266,Delivered,19:09:00,RD219
D1136,O1267,Delivered,19:25:00,RD202
D1137,O1268,Delivered,22:24:00,RD11
D1138,O1269,Delivered,14:33:00,RD86
D1139,O1270,Delivered,16:23:00,RD238
D1140,O1271,Delivered,19:17:00,RD188
D1141,O1272,Delivered,13:19:00,RD237
D1142,O1273,Delivered,15:48:00,RD217
D1143,O1274,Delivered,13:19:00,RD164
D1144,O1275,Delivered,13:13:00,RD89
D1145,O1276,Delivered,16:24:00,RD48
D1146,O1277,Delivered,14:15:00,RD29
D1147,O1279,Delivered,12:40:00,RD53
D1148,O1280,Delivered,18:45:00,RD204
D1149,O1281,Delivered,19:07:00,RD109
D1150,O1282,Delivered,15:21:00,RD239
D1151,O1283,Delivered,22:46:00,RD203
D1152,O1284,Delivered,18:17:00,RD119
D1153,O1285,Delivered,14:32:00,RD200
D1154,O1286,Delivered,11:46:00,RD21
D1155,O1287,Delivered,18:57:00,RD128
D1156,O1288,Delivered,18:07:00,RD176
D1157,O1289,Delivered,16:18:00,RD212
D1158,O1290,Delivered,16:15:00,RD73
D1159,O1291,Delivered,15:22:00,RD124
D1160,O1292,Delivered,18:29:00,RD44
D1161,O1293,Delivered,18:25:00,RD182
D1162,O1294,Delivered,22:47:00,RD145
D1163,O1295,Delivered,20:00:00,RD45
D1164,O1296,Delivered,19:03:00,RD190
D1165,O1297,Delivered,17:22:00,RD238
D1166,O1298,Delivered,22:07:00,RD96
D1167,O1299,Delivered,15:24:00,RD157
D1168,O1300,Delivered,15:12:00,RD110
D1169,O1301,Delivered,10:38:00,RD31
D1170,O1303,Delivered,22:28:00,RD38
D1171,O1304,Delivered,17:38:00,RD231
D1172,O1305,Delivered,19:55:00,RD3
D1173,O1306,Delivered,22:21:00,RD137
D1174,O1307,Delivered,11:15:00,RD218
D1175,O1308,Delivered,16:09:00,RD33
D1176,O1309,Delivered,16:07:00,RD102
D1177,O1310,Delivered,21:30:00,RD90
D1178,O1311,Delivered,13:18:00,RD249
D1179,O1312,Delivered,16:30:00,RD211
D1180,O1313,Delivered,15:41:00,RD78
D1181,O1314,Delivered,10:41:00,RD6
D1182,O1315,Delivered,16:44:00,RD4
D1183,O1316,Delivered,14:23:00,RD100
D1184,O1317,Delivered,19:27:00,RD227
D1185,O1318,Delivered,12:03:00,RD200
D1186,O1319,Delivered,10:50:00,RD204
D1187,O1320,Delivered,18:32:00,RD177
D1188,O1321,Delivered,14:46:00,RD36
D1189,O1322,Delivered,13:15:00,RD238
D1190,O1323,Delivered,11:47:00,RD84
D1191,O1324,Delivered,16:36:00,RD197
D1192,O1326,Delivered,10:35:00,RD250
D1193,O1327,Delivered,12:28:00,RD211
D1194,O1328,Delivered,13:27:00,RD87
D1195,O1329,Delivered,21:40:00,RD66
D1196,O1330,Delivered,19:11:00,RD43
D1197,O1331,Delivered,20:18:00,RD1
D1198,O1332,Delivered,14:57:00,RD80
D1199,O1333,Delivered,14:43:00,RD227
D1200,O1336,Delivered,12:34:00,RD91
D1201,O1337,Delivered,13:20:00,RD34
D1202,O1338,Delivered,10:26:00,RD189
D1203,O1339,Delivered,18:14:00,RD1
D1204,O1340,Delivered,16:43:00,RD119
D1205,O1341,Delivered,18:28:00,RD113
D1206,O1342,Delivered,18:26:00,RD29
D1207,O1343,Delivered,20:54:00,RD95
D1208,O1344,Delivered,19:33:00,RD13
D1209,O1345,Delivered,15:41:00,RD218
D1210,O1346,Delivered,17:07:00,RD33
D1211,O1347,Delivered,19:44:00,RD114
D1212,O1348,Delivered,17:08:00,RD86
D1213,O1350,Delivered,12:33:00,RD169
D1214,O1351,Delivered,18:23:00,RD152
D1215,O1352,Delivered,15:53:00,RD124
D1216,O1353,Delivered,12:18:00,RD27
D1217,O1354,Delivered,13:51:00,RD106
D1218,O1355,Delivered,16:34:00,RD147
D1219,O1356,Delivered,11:04:00,RD106
D1220,O1358,Delivered,21:31:00,RD82
D1221,O1359,Delivered,12:53:00,RD176
D1222,O1360,Delivered,18:27:00,RD172
D1223,O1362,Delivered,18:06:00,RD204
D1224,O1363,Delivered,15:09:00,RD12
D1225,O1364,Delivered,16:08:00,RD19
D1226,O1365,Delivered,12:12:00,RD185
D1227,O1366,Delivered,20:50:00,RD84
D1228,O1367,Delivered,12:43:00,RD77
D1229,O1369,Delivered,17:05:00,RD115
D1230,O1370,Delivered,18:03:00,RD84
D1231,O1372,Delivered,13:46:00,RD67
D1232,O1373,Delivered,20:05:00,RD236
D1233,O1374,Delivered,12:19:00,RD13
D1234,O1375,Delivered,15:22:00,RD23
D1235,O1376,Delivered,12:06:00,RD73
D1236,O1377,Delivered,11:57:00,RD50
D1237,O1378,Delivered,12:17:00,RD126
D1238,O1379,Delivered,19:01:00,RD133
D1239,O1380,Delivered,18:52:00,RD5
D1240,O1381,Delivered,19:16:00,RD159
D1241,O1382,Delivered,22:13:00,RD68
D1242,O1384,Delivered,14:06:00,RD189
D1243,O1385,Delivered,21:11:00,RD239
D1244,O1386,Delivered,12:27:00,RD29
D1245,O1387,Delivered,20:46:00,RD29
D1246,O1388,Delivered,13:47:00,RD14
D1247,O1390,Delivered,10:36:00,RD23
D1248,O1391,Delivered,15:30:00,RD131
D1249,O1392,Delivered,22:20:00,RD98
D1250,O1393,Delivered,15:28:00,RD114
D1251,O1394,Delivered,12:01:00,RD163
D1252,O1395,Delivered,19:29:00,RD87
D1253,O1396,Delivered,19:02:00,RD61
